
01eil51.txt,426.0,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,0.0,0.674,0.674,0.674,0.674,25.0,381.0,0.457,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564,428.87175726890564
02berlin52.txt,7542.0,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,0.0,0.031,0.031,0.031,0.031,25.0,312.0,0.466,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159,7544.365919113159
03st70.txt,675.0,677.1096074581146,682.5748236179352,677.3957634067535,677.1096074581146,0.548465568224581,0.313,1.122,0.355,0.313,24.0,374.0,0.625,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,682.5748236179352,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,677.1096074581146,678.798290014267
04kroa100.txt,21282.0,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,0.0,0.016,0.016,0.016,0.016,25.0,401.0,0.903,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797,21285.443084716797
05kroB100.txt,22141.0,22139.07455253601,22197.332807540894,22176.359835739135,22197.332807540894,27.96396240234405,-0.009,0.254,0.16,0.254,25.0,418.0,0.905,22197.332807540894,22197.332807540894,22139.07455253601,22139.07455253601,22197.332807540894,22197.332807540894,22197.332807540894,22139.07455253601,22139.07455253601,22197.332807540894,22197.332807540894,22197.332807540894,22197.332807540894,22139.07455253601,22197.332807540894,22139.07455253601,22139.07455253601,22197.332807540894,22197.332807540894,22197.332807540894,22139.07455253601,22197.332807540894,22139.07455253601,22197.332807540894,22197.332807540894
07pr107.txt,44303.0,44301.68377685547,44436.23725891113,44324.563496704104,44301.68377685547,38.13286641438966,-0.003,0.301,0.049,-0.003,25.0,394.0,0.992,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44385.85005187988,44385.85005187988,44436.23725891113,44301.68377685547,44436.23725891113,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44301.68377685547,44436.23725891113,44301.68377685547,44301.68377685547,44301.68377685547
08pr136.txt,96772.0,96770.9248046875,96785.86999511719,96771.52261230469,96770.9248046875,1.1956152343761157,-0.001,0.014,0.0,-0.001,25.0,425.0,1.266,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96785.86999511719,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875,96770.9248046875
09chn144.txt,30353.0,30356.892166137695,30386.888870239258,30376.090056762696,30386.888870239258,14.39841796874983,0.013,0.112,0.076,0.112,25.0,450.0,1.34,30386.888870239258,30386.888870239258,30356.892166137695,30386.888870239258,30386.888870239258,30386.888870239258,30386.888870239258,30356.892166137695,30386.888870239258,30356.892166137695,30356.892166137695,30356.892166137695,30356.892166137695,30386.888870239258,30356.892166137695,30386.888870239258,30386.888870239258,30356.892166137695,30386.888870239258,30386.888870239258,30386.888870239258,30386.888870239258,30386.888870239258,30386.888870239258,30356.892166137695
10kroA150.txt,26524.0,26524.863063812256,26583.54238510132,26529.060246124267,26524.863063812256,7.652834421793159,0.003,0.224,0.019,0.003,25.0,483.0,1.421,26524.863063812256,26524.863063812256,26524.863063812256,26524.863063812256,26524.863063812256,26525.031063079834,26524.863063812256,26524.863063812256,26524.863063812256,26525.031063079834,26524.863063812256,26524.863063812256,26524.863063812256,26524.863063812256,26537.456859588623,26524.863063812256,26524.863063812256,26524.863063812256,26524.863063812256,26524.863063812256,26524.863063812256,26583.54238510132,26558.015506744385,26525.031063079834,26524.863063812256
11kroB150.txt,26130.0,26127.711477279663,26144.74782371521,26132.15401878357,26127.711477279663,5.298664347331396,-0.009,0.056,0.008,-0.009,25.0,538.0,1.422,26127.711477279663,26127.711477279663,26140.652379989624,26131.80692100525,26127.711477279663,26127.711477279663,26127.711477279663,26127.711477279663,26127.711477279663,26144.74782371521,26131.80692100525,26131.80692100525,26127.711477279663,26127.711477279663,26127.711477279663,26140.652379989624,26140.652379989624,26140.652379989624,26127.711477279663,26127.711477279663,26140.652379989624,26131.80692100525,26140.652379989624,26127.711477279663,26127.711477279663
